industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
189,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",33.079475,11179780,2653391.5,79012.961,1484329,75017.398,WA_039
190,Polystyrene foam product manufacturing,0,0,0,0,0,0,WA_039
191,Urethane and other foam product (except polystyrene) manufacturing,0,0,0,0,0,0,WA_039
192,Plastics bottle manufacturing,0,0,0,0,0,0,WA_039
193,Other plastics product manufacturing,108.31705,33078018,9337832,105076.99,2941719.5,206076.98,WA_039
194,Tire manufacturing,0,0,0,0,0,0,WA_039
195,Rubber and plastics hoses and belting manufacturing,0,0,0,0,0,0,WA_039
196,Other rubber product manufacturing,0,0,0,0,0,0,WA_039
197,"Pottery, ceramics, and plumbing fixture manufacturing",0,0,0,0,0,0,WA_039
198,"Brick, tile, and other structural clay product manufacturing",0,0,0,0,0,0,WA_039
199,Flat glass manufacturing,0,0,0,0,0,0,WA_039
200,Other pressed and blown glass and glassware manufacturing,0,0,0,0,0,0,WA_039
201,Glass container manufacturing,0,0,0,0,0,0,WA_039
202,Glass product manufacturing made of purchased glass,0,0,0,0,0,0,WA_039
203,Cement manufacturing,0,0,0,0,0,0,WA_039
204,Ready-mix concrete manufacturing,0,0,0,0,0,0,WA_039
205,Concrete block and brick manufacturing,0,0,0,0,0,0,WA_039
206,Concrete pipe manufacturing,0,0,0,0,0,0,WA_039
207,Other concrete product manufacturing,0,0,0,0,0,0,WA_039
208,Lime manufacturing,0,0,0,0,0,0,WA_039
209,Gypsum product manufacturing,0,0,0,0,0,0,WA_039
210,Abrasive product manufacturing,0,0,0,0,0,0,WA_039
211,Cut stone and stone product manufacturing,0,0,0,0,0,0,WA_039
212,Ground or treated mineral and earth manufacturing,0,0,0,0,0,0,WA_039
213,Mineral wool manufacturing,0,0,0,0,0,0,WA_039
214,Miscellaneous nonmetallic mineral products manufacturing,30.449415,12710143,2091617.6,105078.66,3221353.8,129765.06,WA_039
215,Iron and steel mills and ferroalloy manufacturing,0,0,0,0,0,0,WA_039
216,"Iron, steel pipe and tube manufacturing from purchased steel",0,0,0,0,0,0,WA_039
217,Rolled steel shape manufacturing,0,0,0,0,0,0,WA_039
218,Steel wire drawing,0,0,0,0,0,0,WA_039
219,Alumina refining and primary aluminum production,252.43587,199688064,33857092,-357505.19,20794200,2262678.8,WA_039
220,Secondary smelting and alloying of aluminum,0,0,0,0,0,0,WA_039
221,"Aluminum sheet, plate, and foil manufacturing",0,0,0,0,0,0,WA_039
222,"Other aluminum rolling, drawing and extruding",0,0,0,0,0,0,WA_039
223,Nonferrous metal (exc aluminum) smelting and refining,0,0,0,0,0,0,WA_039
224,"Copper rolling, drawing, extruding and alloying",0,0,0,0,0,0,WA_039
225,"Nonferrous metal, except copper and aluminum, shaping",0,0,0,0,0,0,WA_039
226,Secondary processing of other nonferrous metals,0,0,0,0,0,0,WA_039
227,Ferrous metal foundries,37.256798,10747305,2929000.8,-723390.25,2402814.3,138132.64,WA_039
228,Nonferrous metal foundries,0,0,0,0,0,0,WA_039
229,Custom roll forming,0,0,0,0,0,0,WA_039
230,Crown and closure manufacturing and metal stamping,0,0,0,0,0,0,WA_039
231,Iron and steel forging,0,0,0,0,0,0,WA_039
232,Nonferrous forging,0,0,0,0,0,0,WA_039
233,"Cutlery, utensil, pot, and pan manufacturing",0,0,0,0,0,0,WA_039
234,Handtool manufacturing,0,0,0,0,0,0,WA_039
235,Prefabricated metal buildings and components manufacturing,0,0,0,0,0,0,WA_039
236,Fabricated structural metal manufacturing,0,0,0,0,0,0,WA_039
237,Plate work manufacturing,0,0,0,0,0,0,WA_039
238,Metal window and door manufacturing,0,0,0,0,0,0,WA_039
239,Sheet metal work manufacturing,0,0,0,0,0,0,WA_039
240,Ornamental and architectural metal work manufacturing,0,0,0,0,0,0,WA_039
241,Power boiler and heat exchanger manufacturing,0,0,0,0,0,0,WA_039
242,Metal tank (heavy gauge) manufacturing,0,0,0,0,0,0,WA_039
243,Metal cans manufacturing,0,0,0,0,0,0,WA_039
244,"Metal barrels, drums and pails manufacturing",0,0,0,0,0,0,WA_039
245,Hardware manufacturing,0,0,0,0,0,0,WA_039
246,Spring and wire product manufacturing,0,0,0,0,0,0,WA_039
247,Machine shops,20.549747,3814062.25,1939459.1,0,347701.75,26582.971,WA_039
248,"Turned product and screw, nut, and bolt manufacturing",0,0,0,0,0,0,WA_039
249,Metal heat treating,0,0,0,0,0,0,WA_039
250,Metal coating and nonprecious engraving,0,0,0,0,0,0,WA_039
251,"Electroplating, anodizing, and coloring metal",0,0,0,0,0,0,WA_039
252,"Valve and fittings, other than plumbing, manufacturing",0,0,0,0,0,0,WA_039
253,Plumbing fixture fitting and trim manufacturing,0,0,0,0,0,0,WA_039
254,Ball and roller bearing manufacturing,0,0,0,0,0,0,WA_039
255,Small arms ammunition manufacturing,0,0,0,0,0,0,WA_039
256,"Ammunition, except for small arms, manufacturing",0,0,0,0,0,0,WA_039
257,"Small arms, ordnance, and accessories manufacturing",0,0,0,0,0,0,WA_039
258,Fabricated pipe and pipe fitting manufacturing,0,0,0,0,0,0,WA_039
259,Other fabricated metal manufacturing,0,0,0,0,0,0,WA_039
260,Farm machinery and equipment manufacturing,0,0,0,0,0,0,WA_039
261,Lawn and garden equipment manufacturing,0,0,0,0,0,0,WA_039
262,Construction machinery manufacturing,0,0,0,0,0,0,WA_039
263,Mining machinery and equipment manufacturing,0,0,0,0,0,0,WA_039
264,Oil and gas field machinery and equipment manufacturing,0,0,0,0,0,0,WA_039
265,Semiconductor machinery manufacturing,0,0,0,0,0,0,WA_039
266,Food product machinery manufacturing,0,0,0,0,0,0,WA_039
267,"Sawmill, woodworking, and paper machinery",0,0,0,0,0,0,WA_039
268,Printing machinery and equipment manufacturing,0,0,0,0,0,0,WA_039
269,All other industrial machinery manufacturing,3.4179757,599780.5625,0,17189.889,0,7986.9878,WA_039
270,Optical instrument and lens manufacturing,0,0,0,0,0,0,WA_039
271,Photographic and photocopying equipment manufacturing,0,0,0,0,0,0,WA_039
272,Other commercial service industry machinery manufacturing,0,0,0,0,0,0,WA_039
273,Air purification and ventilation equipment manufacturing,0,0,0,0,0,0,WA_039
274,Heating equipment (except warm air furnaces) manufacturing,0,0,0,0,0,0,WA_039
275,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",0,0,0,0,0,0,WA_039
276,Industrial mold manufacturing,0,0,0,0,0,0,WA_039
277,"Special tool, die, jig, and fixture manufacturing",0,0,0,0,0,0,WA_039
278,Cutting tool and machine tool accessory manufacturing,0,0,0,0,0,0,WA_039
279,Machine tool manufacturing,0,0,0,0,0,0,WA_039
280,Rolling mill and other metalworking machinery manufacturing,0,0,0,0,0,0,WA_039
281,Turbine and turbine generator set units manufacturing,0,0,0,0,0,0,WA_039
282,"Speed changer, industrial high-speed drive, and gear manufacturing",0,0,0,0,0,0,WA_039
283,Mechanical power transmission equipment manufacturing,0,0,0,0,0,0,WA_039
284,Other engine equipment manufacturing,0,0,0,0,0,0,WA_039
285,Pump and pumping equipment manufacturing,0,0,0,0,0,0,WA_039
286,Air and gas compressor manufacturing,0,0,0,0,0,0,WA_039
287,Elevator and moving stairway manufacturing,0,0,0,0,0,0,WA_039
288,Conveyor and conveying equipment manufacturing,0,0,0,0,0,0,WA_039
289,"Overhead cranes, hoists, and monorail systems manufacturing",0,0,0,0,0,0,WA_039
290,"Industrial truck, trailer, and stacker manufacturing",0,0,0,0,0,0,WA_039
291,Power-driven handtool manufacturing,0,0,0,0,0,0,WA_039
292,Welding and soldering equipment manufacturing,0,0,0,0,0,0,WA_039
293,Packaging machinery manufacturing,0,0,0,0,0,0,WA_039
294,Industrial process furnace and oven manufacturing,0,0,0,0,0,0,WA_039
295,Fluid power cylinder and actuator manufacturing,0,0,0,0,0,0,WA_039
296,Fluid power pump and motor manufacturing,0,0,0,0,0,0,WA_039
297,"Scales, balances, and miscellaneous general purpose machinery manufacturing",0,0,0,0,0,0,WA_039
298,Electronic computer manufacturing,0,0,0,0,0,0,WA_039
299,Computer storage device manufacturing,0,0,0,0,0,0,WA_039
300,Computer terminals and other computer peripheral equipment manufacturing,0,0,0,0,0,0,WA_039
301,Telephone apparatus manufacturing,0,0,0,0,0,0,WA_039
302,Broadcast and wireless communications equipment manufacturing,0,0,0,0,0,0,WA_039
303,Other communications equipment manufacturing,0,0,0,0,0,0,WA_039
304,Audio and video equipment manufacturing,0,0,0,0,0,0,WA_039
305,Printed circuit assembly (electronic assembly) manufacturing,0,0,0,0,0,0,WA_039
306,Bare printed circuit board manufacturing,0,0,0,0,0,0,WA_039
307,Semiconductor and related device manufacturing,0,0,0,0,0,0,WA_039
308,"Capacitor, resistor, coil, transformer, and other inductor manufacturing",0,0,0,0,0,0,WA_039
309,Electronic connector manufacturing,0,0,0,0,0,0,WA_039
310,Other electronic component manufacturing,106.9954,32237232,12979175,-14914.94,1234881.5,276331.63,WA_039
311,Electromedical and electrotherapeutic apparatus manufacturing,0,0,0,0,0,0,WA_039
312,"Search, detection, and navigation instruments manufacturing",92.897552,46370356,15451197,-34484.602,10249038,373046.66,WA_039
313,Automatic environmental control manufacturing,0,0,0,0,0,0,WA_039
314,Industrial process variable instruments manufacturing,19.667099,6915210,2610556.3,-16911.352,955220.13,66741,WA_039
315,Totalizing fluid meter and counting device manufacturing,0,0,0,0,0,0,WA_039
316,Electricity and signal testing instruments manufacturing,0,0,0,0,0,0,WA_039
317,Analytical laboratory instrument manufacturing,0,0,0,0,0,0,WA_039
318,Irradiation apparatus manufacturing,0,0,0,0,0,0,WA_039
319,"Watch, clock, and other measuring and controlling device manufacturing",0,0,0,0,0,0,WA_039
320,Blank magnetic and optical recording media manufacturing,0,0,0,0,0,0,WA_039
321,Software and other prerecorded and record reproducing,0,0,0,0,0,0,WA_039
322,Electric lamp bulb and part manufacturing,0,0,0,0,0,0,WA_039
323,Lighting fixture manufacturing,0,0,0,0,0,0,WA_039
324,Small electrical appliance manufacturing,0,0,0,0,0,0,WA_039
325,Household cooking appliance manufacturing,0,0,0,0,0,0,WA_039
326,Household refrigerator and home freezer manufacturing,0,0,0,0,0,0,WA_039
327,Household laundry equipment manufacturing,0,0,0,0,0,0,WA_039
328,Other major household appliance manufacturing,0,0,0,0,0,0,WA_039
329,"Power, distribution, and specialty transformer manufacturing",438.34564,171573520,59610568,-51129.016,9062120,1270513,WA_039
330,Motor and generator manufacturing,0,0,0,0,0,0,WA_039
331,Switchgear and switchboard apparatus manufacturing,0,0,0,0,0,0,WA_039
332,Relay and industrial control manufacturing,0,0,0,0,0,0,WA_039
333,Storage battery manufacturing,0,0,0,0,0,0,WA_039
334,Primary battery manufacturing,0,0,0,0,0,0,WA_039
335,Fiber optic cable manufacturing,0,0,0,0,0,0,WA_039
336,Other communication and energy wire manufacturing,0,0,0,0,0,0,WA_039
337,Wiring device manufacturing,0,0,0,0,0,0,WA_039
338,Carbon and graphite product manufacturing,0,0,0,0,0,0,WA_039
339,All other miscellaneous electrical equipment and component manufacturing,0,0,0,0,0,0,WA_039
340,Automobile manufacturing,0,0,0,0,0,0,WA_039
341,Light truck and utility vehicle manufacturing,0,0,0,0,0,0,WA_039
342,Heavy duty truck manufacturing,0,0,0,0,0,0,WA_039
343,Motor vehicle body manufacturing,0,0,0,0,0,0,WA_039
344,Truck trailer manufacturing,0,0,0,0,0,0,WA_039
345,Motor home manufacturing,0,0,0,0,0,0,WA_039
346,Travel trailer and camper manufacturing,0,0,0,0,0,0,WA_039
347,Motor vehicle gasoline engine and engine parts manufacturing,0,0,0,0,0,0,WA_039
348,Motor vehicle electrical and electronic equipment manufacturing,0,0,0,0,0,0,WA_039
349,Motor vehicle transmission and power train parts manufacturing,0,0,0,0,0,0,WA_039
350,Motor vehicle seating and interior trim manufacturing,0,0,0,0,0,0,WA_039
351,Motor vehicle metal stamping,0,0,0,0,0,0,WA_039
352,Other motor vehicle parts manufacturing,0,0,0,0,0,0,WA_039
353,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",0,0,0,0,0,0,WA_039
354,Aircraft manufacturing,13.171595,16429937,3558512.8,145359.36,5518335,75797.875,WA_039
355,Aircraft engine and engine parts manufacturing,40.516407,32834298,5608921,151124.47,9973619,139458.11,WA_039
356,Other aircraft parts and auxiliary equipment manufacturing,0,0,0,0,0,0,WA_039
357,Guided missile and space vehicle manufacturing,0,0,0,0,0,0,WA_039
358,Propulsion units and parts for space vehicles and guided missiles manufacturing,0,0,0,0,0,0,WA_039
359,Railroad rolling stock manufacturing,0,0,0,0,0,0,WA_039
360,Ship building and repairing,0,0,0,0,0,0,WA_039
361,Boat building,0,0,0,0,0,0,WA_039
362,"Motorcycle, bicycle, and parts manufacturing",0,0,0,0,0,0,WA_039
363,"Military armored vehicle, tank, and tank component manufacturing",0,0,0,0,0,0,WA_039
364,All other transportation equipment manufacturing,0,0,0,0,0,0,WA_039
365,Wood kitchen cabinet and countertop manufacturing,8.4266758,921342.4375,207406.17,5222.7407,40450.516,5751.1982,WA_039
366,Upholstered household furniture manufacturing,0,0,0,0,0,0,WA_039
367,Nonupholstered wood household furniture manufacturing,1.4926406,185492.640625,52497.297,5341.7896,3932.8555,955.9267,WA_039
368,Other household nonupholstered furniture manufacturing,0,0,0,0,0,0,WA_039
369,Institutional furniture manufacturing,0,0,0,0,0,0,WA_039
370,Wood office furniture manufacturing,0,0,0,0,0,0,WA_039
371,Custom architectural woodwork and millwork,0,0,0,0,0,0,WA_039
372,"Office furniture, except wood, manufacturing",0,0,0,0,0,0,WA_039
373,"Showcase, partition, shelving, and locker manufacturing",0,0,0,0,0,0,WA_039
374,Mattress manufacturing,0,0,0,0,0,0,WA_039
375,Blind and shade manufacturing,0,0,0,0,0,0,WA_039
376,Surgical and medical instrument manufacturing,0,0,0,0,0,0,WA_039
377,Surgical appliance and supplies manufacturing,0,0,0,0,0,0,WA_039
378,Dental equipment and supplies manufacturing,0,0,0,0,0,0,WA_039
379,Ophthalmic goods manufacturing,0,0,0,0,0,0,WA_039
380,Dental laboratories,0,0,0,0,0,0,WA_039
381,Jewelry and silverware manufacturing,16.80195,2324457.25,90270.531,242748.95,27744.516,219644.75,WA_039
382,Sporting and athletic goods manufacturing,18.646025,3542591.25,67280.539,324127.81,7190.1611,55685.605,WA_039
383,"Doll, toy, and game manufacturing",0,0,0,0,0,0,WA_039
384,Office supplies (except paper) manufacturing,0,0,0,0,0,0,WA_039
385,Sign manufacturing,0,0,0,0,0,0,WA_039
386,"Gasket, packing, and sealing device manufacturing",0,0,0,0,0,0,WA_039
387,Musical instrument manufacturing,0,0,0,0,0,0,WA_039
388,"Fasteners, buttons, needles, and pins manufacturing",0,0,0,0,0,0,WA_039
389,"Broom, brush, and mop manufacturing",0,0,0,0,0,0,WA_039
390,Burial casket manufacturing,0,0,0,0,0,0,WA_039
391,All other miscellaneous manufacturing,46.762794,5482892,69424.305,689026.19,2819.1382,70258.977,WA_039
392,Wholesale - Motor vehicle and motor vehicle parts and supplies,1.8785424,621422.625,11922.835,155974.8,19802.869,49952.098,WA_039
393,Wholesale - Professional and commercial equipment and supplies,6.0645633,1783848.125,344376.72,114684.4,351302.38,130957.01,WA_039
394,Wholesale - Household appliances and electrical and electronic goods,9.7198973,5470985.5,1039139.4,88177.305,1668042.4,329496.5,WA_039
395,"Wholesale - Machinery, equipment, and supplies",8.9045429,2259944,427194.66,233222.14,396864.72,203219.94,WA_039
396,Wholesale - Other durable goods merchant wholesalers,64.233101,14684093,3383611.8,491626.88,2157011,1305862.3,WA_039
397,Wholesale - Drugs and druggistsâ sundries,0,0,0,0,0,0,WA_039
398,Wholesale - Grocery and related product wholesalers,29.063185,4047287,616778.94,266762.97,279888.47,175674.38,WA_039
399,Wholesale - Petroleum and petroleum products,33.220421,75941008,909999.38,314569.63,2310044.5,66562944,WA_039
400,Wholesale - Other nondurable goods merchant wholesalers,38.029728,14121729,3135726.3,589901.56,2647060.8,2543049,WA_039
401,Wholesale - Wholesale electronic markets and agents and brokers,9.6459179,907547.1875,605697.25,514996.13,-301466.97,9439.71,WA_039
402,Retail - Motor vehicle and parts dealers,17.266798,2191679.75,549140.19,136931.77,42701.168,784684.25,WA_039
403,Retail - Furniture and home furnishings stores,9.617959,817935.0625,143230.3,101679.44,12434.641,224996.28,WA_039
404,Retail - Electronics and appliance stores,8.140686,757751.375,143230.3,178428.31,-48047.684,186952.67,WA_039
405,Retail - Building material and garden equipment and supplies stores,68.987457,8405991,2600751.5,189415.33,391664.16,2803459.5,WA_039
406,Retail - Food and beverage stores,131.68127,9880960,3734363.8,75749.672,275073.63,2019511.3,WA_039
407,Retail - Health and personal care stores,43.647739,2768561.75,514026.69,510820.38,13689.78,502805.53,WA_039
408,Retail - Gasoline stores,66.609619,7885452.5,1275410.6,379060.81,125977.1,2743238.5,WA_039
409,Retail - Clothing and clothing accessories stores,18.002911,1330420,69084.492,26729.861,5399.4731,427178.03,WA_039
410,"Retail - Sporting goods, hobby, musical instrument and book stores",26.090338,1230444.25,182138.05,96199.914,14661.018,370358.66,WA_039
411,Retail - General merchandise stores,4.6865811,287876.09375,34022.172,6042.7798,1101.8127,119263.82,WA_039
